"tconst","primaryTitle","releaseYear","isAdult","runtimeMinutes","genres","worldwideSalesDollars","averageRating","numVotes","directors","writers","mainCast"
"tt0079367","The Jerk",1979,0,94,"Comedy",NA,7.1,56967,"nm0005348","nm0000188,nm0331956,nm0253498","nm0000188, nm0001613, nm0010818, nm0455028"
"tt0079417","Kramer vs. Kramer",1979,0,105,"Drama",NA,7.8,142540,"nm0000914","nm0180011,nm0000914","nm0000163, nm0000658, nm0000737, nm0377888"
"tt0079470","Life of Brian",1979,0,94,"Comedy",NA,8.1,390626,"nm0001402","nm0001037,nm0000092,nm0000416,nm0001385,nm0001402,nm0001589","nm0001037, nm0000092, nm0001589, nm0000416"
"tt0079501","Mad Max",1979,0,88,"Action,Adventure,Sci-Fi",NA,6.9,202960,"nm0004306","nm0565537,nm0004306,nm0447945","nm0000154, nm0760394, nm0117412, nm0001950"
"tt0079522","Manhattan",1979,0,96,"Comedy,Drama,Romance",NA,7.9,138447,"nm0000095","nm0000095,nm0108613","nm0000095, nm0000473, nm0000446, nm0614526"
"tt0079574","Moonraker",1979,0,126,"Action,Adventure,Sci-Fi",NA,6.3,98673,"nm0318150","nm0228970,nm0001220,nm0026755,nm0059483","nm0000549, nm0001042, nm0003909, nm0001423"
"tt0079817","Rocky II",1979,0,119,"Drama,Sport",NA,7.3,204311,"nm0000230","nm0000230","nm0000230, nm0001735, nm0949350, nm0001835"
"tt0079944","Stalker",1979,0,162,"Drama,Sci-Fi",NA,8.1,130658,"nm0001789","nm0835297,nm0835298,nm0001789,nm0850493","nm0293981, nm0435289, nm0813463, nm0342458"
"tt0079945","Star Trek: The Motion Picture",1979,0,132,"Adventure,Mystery,Sci-Fi",NA,6.4,88083,"nm0936404","nm0734472,nm0515245,nm0287669","nm0000638, nm0000559, nm0001420, nm0001150"
"tt0079945","Star Trek: The Motion Picture",1979,0,132,"Adventure,Mystery,Sci-Fi",82604699,6.4,88083,"nm0936404","nm0734472,nm0515245,nm0287669","nm0000638, nm0000559, nm0001420, nm0001150"
"tt0080120","The Warriors",1979,0,93,"Action,Crime,Thriller",NA,7.6,100715,"nm0001353","nm0951050,nm0787072,nm0001353","nm0065235, nm0001664, nm0942352, nm0878784"
"tt0080339","Airplane!",1980,0,88,"Comedy",NA,7.7,231796,"nm0958387,nm0001878,nm0000720","nm0000720,nm0001878,nm0958387,nm0058826,nm0150712,nm0354150","nm0001332, nm0353546, nm0000558, nm0000717"
"tt0080453","The Blue Lagoon",1980,0,104,"Adventure,Drama,Romance",NA,5.8,68463,"nm0459170","nm0821070,nm0829343","nm0000222, nm0000803, nm0571674, nm0200122"
"tt0080455","The Blues Brothers",1980,0,133,"Action,Adventure,Comedy",NA,7.9,194737,"nm0000484","nm0000101,nm0000484","nm0000004, nm0000101, nm0130572, nm0001006"
"tt0080487","Caddyshack",1980,0,98,"Comedy,Sport",NA,7.2,115249,"nm0000601","nm0236519,nm0000601,nm0448469","nm0000331, nm0001098, nm0000195, nm0461095"
"tt0080678","The Elephant Man",1980,0,124,"Biography,Drama",NA,8.2,235701,"nm0000186","nm0212246,nm0075015,nm0000186,nm0872375,nm0598744","nm0000164, nm0000457, nm0000843, nm0000024"
"tt0080684","Star Wars: Episode V - The Empire Strikes Back",1980,0,124,"Action,Adventure,Fantasy",538375067,8.7,1241755,"nm0449984","nm0102824,nm0001410,nm0000184","nm0000434, nm0000148, nm0000402, nm0001850"
"tt0080684","Star Wars: Episode V - The Empire Strikes Back",1980,0,124,"Action,Adventure,Fantasy",NA,8.7,1241755,"nm0449984","nm0102824,nm0001410,nm0000184","nm0000434, nm0000148, nm0000402, nm0001850"
"tt0080745","Flash Gordon",1980,0,111,"Action,Adventure,Sci-Fi",NA,6.5,55406,"nm0388198","nm0783913,nm0021363,nm0713204","nm0429207, nm0000758, nm0001884, nm0867694"
"tt0080749","The Fog",1980,0,89,"Horror,Thriller",NA,6.8,71860,"nm0000118","nm0000118,nm0384185","nm0000105, nm0000130, nm0001463, nm0002144"
"tt0080761","Friday the 13th",1980,0,95,"Horror,Mystery,Thriller",NA,6.4,134654,"nm0192446","nm0566699,nm0413826","nm0658133, nm0454415, nm0852551, nm0604987"
"tt0080801","The Gods Must Be Crazy",1980,0,109,"Adventure,Comedy",NA,7.3,55386,"nm0371059","nm0371059","nm0618452, nm0923366, nm0697865, nm0895116"
"tt0081283","Ordinary People",1980,0,124,"Drama",NA,7.8,51086,"nm0000602","nm0346407,nm0765091,nm0235683","nm0000661, nm0001546, nm0002139, nm0000459"
"tt0081398","Raging Bull",1980,0,129,"Biography,Drama,Sport",NA,8.2,344117,"nm0000217","nm0483766,nm0141734,nm0678014,nm0001707,nm0552731","nm0000134, nm0001550, nm0000582, nm0898634"
"tt0081455","Scanners",1981,0,103,"Horror,Sci-Fi,Thriller",NA,6.8,53564,"nm0000343","nm0000343","nm0642198, nm0480099, nm0001526, nm0199325"
"tt0081505","The Shining",1980,0,146,"Drama,Horror",NA,8.4,977697,"nm0000040","nm0000175,nm0000040,nm0424956","nm0000197, nm0001167, nm0515950, nm0001079"
"tt0081573","Superman II",1980,0,127,"Action,Adventure,Sci-Fi",NA,6.8,105579,"nm0001149,nm0504513","nm0796950,nm0795975,nm0701374,nm0628058,nm0628174,nm0542539","nm0000432, nm0001659, nm0452288, nm0000885"
"tt0081573","Superman II",1980,0,127,"Action,Adventure,Sci-Fi",108185706,6.8,105579,"nm0001149,nm0504513","nm0796950,nm0795975,nm0701374,nm0628058,nm0628174,nm0542539","nm0000432, nm0001659, nm0452288, nm0000885"
"tt0081633","Time Bandits",1981,0,116,"Adventure,Comedy,Fantasy",NA,6.9,62570,"nm0000416","nm0001589,nm0000416","nm0000125, nm0001167, nm0000092, nm0001340"
"tt0082010","An American Werewolf in London",1981,0,97,"Comedy,Horror",NA,7.5,103307,"nm0000484","nm0000484","nm0622544, nm0000256, nm0067643, nm0001162"
"tt0082085","Blow Out",1981,0,108,"Crime,Drama,Mystery",NA,7.4,50881,"nm0000361","nm0000361,nm0581785","nm0000237, nm0000262, nm0001475, nm0001240"
"tt0082096","The Boat",1981,0,149,"Drama,War",NA,8.4,245959,"nm0000583","nm0000583,nm0118164","nm0001638, nm0344963, nm0921044, nm0071059"
"tt0082158","Chariots of Fire",1981,0,125,"Biography,Drama,Sport",NA,7.1,59138,"nm0399853","nm0919815","nm0002027, nm0153182, nm0268297, nm0369814"
"tt0082198","Conan the Barbarian",1982,0,129,"Action,Adventure,Fantasy",NA,6.9,145931,"nm0587518","nm0397574,nm0587518,nm0000231,nm0838598","nm0000216, nm0000469, nm0001884, nm0000922"
"tt0082340","Escape from New York",1981,0,99,"Action,Adventure,Sci-Fi",NA,7.1,138338,"nm0000118","nm0000118,nm0145309","nm0000621, nm0001812, nm0000308, nm0000587"
"tt0082348","Excalibur",1981,0,140,"Adventure,Drama,Fantasy",NA,7.3,60935,"nm0000958","nm0540627,nm0657853,nm0000958","nm0856050, nm0000545, nm0165551, nm0526724"
"tt0082398","For Your Eyes Only",1981,0,127,"Action,Adventure,Thriller",NA,6.7,99281,"nm0322515","nm0537363,nm0933865,nm0001220","nm0000549, nm0000962, nm0867694, nm0000468"
"tt0082406","The Fox and the Hound",1981,0,83,"Adventure,Animation,Drama",NA,7.3,91087,"nm0075859,nm0723704,nm0828245,nm0359457,nm0718627","nm0543438,nm0166307,nm0075859,nm0585150,nm0949954,nm0560329,nm0401362,nm0470928,nm0314788","nm0001682, nm0000621, nm0047440, nm0016776"
"tt0082418","Friday the 13th Part 2",1981,0,87,"Horror,Mystery,Thriller",NA,6.1,66222,"nm0591171","nm0413826,nm0566699,nm0192446","nm0658133, nm0824386, nm0298859, nm0454415"
"tt0082495","Halloween II",1981,0,92,"Horror",NA,6.5,87017,"nm0742819","nm0000118,nm0384185","nm0000130, nm0000587, nm0194234, nm0469552"
"tt0082694","The Road Warrior",1981,0,96,"Action,Adventure,Sci-Fi",NA,7.6,176640,"nm0004306","nm0371249,nm0004306,nm0360352,nm0447945","nm0000154, nm0817748, nm0696463, nm0681041"
"tt0082971","Indiana Jones and the Raiders of the Lost Ark",1981,0,115,"Action,Adventure",NA,8.4,938741,"nm0000229","nm0001410,nm0000184,nm0442241","nm0000148, nm0000261, nm0293550, nm0722636"
"tt0082971","Indiana Jones and the Raiders of the Lost Ark",1981,0,115,"Action,Adventure",389925971,8.4,938741,"nm0000229","nm0001410,nm0000184,nm0442241","nm0000148, nm0000261, nm0293550, nm0722636"
"tt0083131","Stripes",1981,0,106,"Comedy,War",NA,6.8,72524,"nm0718645","nm0089676,nm0325175,nm0000601","nm0000195, nm0001006, nm0000601, nm0643105"
"tt0083131","Stripes",1981,0,106,"Comedy,War",85297000,6.8,72524,"nm0718645","nm0089676,nm0325175,nm0000601","nm0000195, nm0001006, nm0000601, nm0643105"
"tt0083511","48 Hrs.",1982,0,96,"Action,Comedy,Crime",NA,6.9,76274,"nm0001353","nm0006854,nm0001353,nm0343419,nm0211823","nm0000560, nm0000552, nm0001578, nm0574433"
"tt0083530","Airplane II: The Sequel",1982,0,85,"Comedy,Sci-Fi",NA,6.1,52113,"nm0277946","nm0277946,nm0419830,nm0718514","nm0001332, nm0353546, nm0000978, nm0000994"
"tt0083658","Blade Runner",1982,0,117,"Action,Drama,Sci-Fi",NA,8.1,744091,"nm0000631","nm0266684,nm0672459,nm0001140","nm0000148, nm0000442, nm0000707, nm0001579"
"tt0083791","The Dark Crystal",1982,0,93,"Adventure,Family,Fantasy",NA,7.1,65641,"nm0000568,nm0001345","nm0643973,nm0001345","nm0001345, nm0612020, nm0000568, nm0324397"
"tt0083866","E.T. the Extra-Terrestrial",1982,0,115,"Adventure,Family,Sci-Fi",792910554,7.9,396677,"nm0000229","nm0558953","nm0001794, nm0000106, nm0001075, nm0908914"
"tt0083866","E.T. the Extra-Terrestrial",1982,0,115,"Adventure,Family,Sci-Fi",NA,7.9,396677,"nm0000229","nm0558953","nm0001794, nm0000106, nm0001075, nm0908914"
"tt0083907","The Evil Dead",1981,0,85,"Horror",NA,7.4,201922,"nm0000600","nm0000600","nm0132257, nm0762445, nm0217822, nm0048260"
"tt0083922","Fanny and Alexander",1982,0,188,"Drama",NA,8.1,62932,"nm0000005","nm0000005","nm0349776, nm0021655, nm0012358, nm0014062"
"tt0083929","Fast Times at Ridgemont High",1982,0,90,"Comedy,Drama",NA,7.1,102647,"nm0002132","nm0001081","nm0000576, nm0000492, nm0001662, nm0001680"
"tt0083944","First Blood",1982,0,93,"Action,Adventure,Thriller",NA,7.7,244746,"nm0467646","nm0606251,nm0468997,nm0755266,nm0000230","nm0000230, nm0001133, nm0001077, nm0571853"
"tt0083972","Friday the 13th Part III",1982,0,95,"Horror,Thriller",NA,5.6,52376,"nm0591171","nm0457725,nm0914536,nm0566699,nm0413826,nm0192446","nm0454011, nm0767394, nm0111777, nm0050676"
"tt0083987","Gandhi",1982,0,191,"Biography,Drama",NA,8.1,226769,"nm0000277","nm0109300","nm0001426, nm0000024, nm0368990, nm0786022"
"tt0084434","An Officer and a Gentleman",1982,0,124,"Drama,Romance",NA,7,55387,"nm0000431","nm0829343","nm0000152, nm0000700, nm0001418, nm0005162"
"tt0084503","Pink Floyd: The Wall",1982,0,95,"Drama,Fantasy,Music",NA,8,79875,"nm0000570","nm0914166","nm0002097, nm0362959, nm0491190, nm0202870"
"tt0084516","Poltergeist",1982,0,114,"Horror,Thriller",NA,7.3,157416,"nm0001361","nm0000229,nm0334457,nm0896131","nm0001851, nm0001576, nm0005266, nm0833152"
"tt0084602","Rocky III",1982,0,99,"Drama,Sport",NA,6.8,186162,"nm0000230","nm0000230","nm0000230, nm0001735, nm0949350, nm0001835"
"tt0084726","Star Trek II: The Wrath of Khan",1982,0,113,"Action,Adventure,Sci-Fi",NA,7.7,119017,"nm0583292","nm0734472,nm0071790,nm0816348,nm0583292,nm0670268","nm0000638, nm0000559, nm0001420, nm0001150"
"tt0084787","The Thing",1982,0,109,"Horror,Mystery,Sci-Fi",NA,8.2,406612,"nm0000118","nm0484111,nm0132168","nm0000621, nm0000979, nm0202966, nm0557956"
"tt0084805","Tootsie",1982,0,116,"Comedy,Drama,Romance",NA,7.4,104451,"nm0001628","nm0570190,nm0312205,nm0772003,nm0001469,nm0307561,nm0442099,nm0561938","nm0000163, nm0001448, nm0000414, nm0001056"
"tt0084805","Tootsie",1982,0,116,"Comedy,Drama,Romance",177200000,7.4,104451,"nm0001628","nm0570190,nm0312205,nm0772003,nm0001469,nm0307561,nm0442099,nm0561938","nm0000163, nm0001448, nm0000414, nm0001056"
"tt0084827","TRON",1982,0,96,"Action,Adventure,Sci-Fi",NA,6.8,119307,"nm0513974","nm0513974,nm0531381,nm0351919","nm0000313, nm0000310, nm0001831, nm0604563"
"tt0085333","Christine",1983,0,110,"Horror,Thriller",NA,6.7,80273,"nm0000118","nm0000175,nm0680250","nm0330360, nm0007082, nm0000575, nm0698764"
"tt0085334","A Christmas Story",1983,0,93,"Comedy,Family",NA,8,145943,"nm0163706","nm0791789,nm0114080,nm0163706","nm0082526, nm0227039, nm0569000, nm0777432"
"tt0085407","The Dead Zone",1983,0,103,"Drama,Horror,Sci-Fi",NA,7.2,68224,"nm0000343","nm0090151,nm0000175","nm0000686, nm0000724, nm0000643, nm0007042"
"tt0085549","Flashdance",1983,0,95,"Drama,Music,Romance",NA,6.2,52045,"nm0001490","nm0373320,nm0000390","nm0000884, nm0636694, nm0803785, nm1230879"
"tt0085636","Halloween III: Season of the Witch",1982,0,98,"Horror,Mystery,Sci-Fi",NA,5,51246,"nm0908890","nm0908890,nm0000118,nm0460600","nm0040662, nm0625030, nm0641397, nm0192980"
"tt0085794","The King of Comedy",1982,0,109,"Comedy,Crime,Drama",NA,7.8,99952,"nm0000217","nm0956857","nm0000134, nm0001471, nm0007958, nm0000928"
"tt0085959","The Meaning of Life",1983,0,107,"Comedy,Musical",NA,7.5,118524,"nm0001402,nm0000416","nm0001037,nm0000092,nm0000416,nm0001385,nm0001402,nm0001589","nm0000092, nm0000416, nm0001385, nm0001402"
"tt0085995","National Lampoon's Vacation",1983,0,98,"Adventure,Comedy",NA,7.3,106255,"nm0000601","nm0000455","nm0000331, nm0000350, nm0168042, nm0001642"
"tt0086006","Never Say Never Again",1983,0,134,"Action,Adventure,Thriller",NA,6.1,66758,"nm0449984","nm0565886,nm0926525,nm0001220,nm0783913,nm0166074,nm0478588","nm0000125, nm0000107, nm0001970, nm0001884"
"tt0086034","Octopussy",1983,0,131,"Action,Adventure,Thriller",NA,6.5,103789,"nm0322515","nm0292129,nm0537363,nm0933865,nm0001220","nm0000549, nm0000726, nm0431139, nm0915468"
"tt0086066","The Outsiders",1983,0,91,"Crime,Drama",NA,7.1,83605,"nm0000338","nm0746634,nm0386023","nm0001367, nm0000369, nm0001494, nm0000664"
"tt0086190","Star Wars: Episode VI - Return of the Jedi",1983,0,131,"Action,Adventure,Fantasy",NA,8.3,1014839,"nm0549658","nm0001410,nm0000184","nm0000434, nm0000148, nm0000402, nm0001850"
"tt0086190","Star Wars: Episode VI - Return of the Jedi",1983,0,131,"Action,Adventure,Fantasy",475106177,8.3,1014839,"nm0549658","nm0001410,nm0000184","nm0000434, nm0000148, nm0000402, nm0001850"
"tt0086197","The Right Stuff",1983,0,193,"Adventure,Biography,Drama",NA,7.8,60480,"nm0442241","nm0442241,nm0004366","nm0001731, nm0001277, nm0000438, nm0000598"
"tt0086200","Risky Business",1983,0,99,"Comedy,Crime,Drama",NA,6.8,87477,"nm0001887","nm0001887","nm0000129, nm0000360, nm0001592, nm0557956"
"tt0086250","Scarface",1983,0,170,"Crime,Drama",NA,8.3,804967,"nm0000361","nm0000231,nm0001328,nm0372942,nm0870660","nm0000199, nm0000201, nm0000874, nm0001512"
"tt0086393","Superman III",1983,0,125,"Action,Adventure,Comedy",NA,5,69377,"nm0504513","nm0796950,nm0795975,nm0628058,nm0628174,nm0701374","nm0001659, nm0001640, nm0452288, nm0178114"
"tt0086425","Terms of Endearment",1983,0,132,"Comedy,Drama",NA,7.4,59399,"nm0000985","nm0573505,nm0000985","nm0000511, nm0000700, nm0000197, nm0000362"
"tt0086425","Terms of Endearment",1983,0,132,"Comedy,Drama",108423749,7.4,59399,"nm0000985","nm0573505,nm0000985","nm0000511, nm0000700, nm0000197, nm0000362"
"tt0086465","Trading Places",1983,0,116,"Comedy",NA,7.5,148656,"nm0000484","nm0365390,nm0918339","nm0000552, nm0000101, nm0000897, nm0000747"
"tt0086541","Videodrome",1983,0,87,"Horror,Sci-Fi,Thriller",NA,7.2,90360,"nm0000343","nm0000343","nm0000249, nm0001323, nm0810500, nm0245356"
"tt0086567","WarGames",1983,0,114,"Action,Drama,Sci-Fi",NA,7.1,98019,"nm0000824","nm0489623,nm0662748,nm0338396","nm0000111, nm0000639, nm0939795, nm0001056"
"tt0086837","2010: The Year We Make Contact",1984,0,116,"Adventure,Mystery,Sci-Fi",NA,6.8,52672,"nm0001382","nm0002009,nm0001382","nm0001702, nm0001475, nm0000545, nm0000837"
"tt0086879","Amadeus",1984,0,160,"Biography,Drama,Music",NA,8.4,391485,"nm0001232","nm0787323,nm0537004","nm0000719, nm0001371, nm0000931, nm0234541"
"tt0086960","Beverly Hills Cop",1984,0,105,"Action,Comedy,Crime",NA,7.4,178943,"nm0000976","nm0677943,nm0045301","nm0000552, nm0001662, nm0039226, nm0002060"
"tt0086979","Blood Simple",1984,0,99,"Crime,Drama,Thriller",NA,7.6,94905,"nm0001054,nm0001053","nm0001054,nm0001053","nm0315288, nm0000531, nm0000445, nm0001826"
"tt0087050","Children of the Corn",1984,0,92,"Horror,Thriller",NA,5.6,51359,"nm0452607","nm0000175,nm0326070","nm0005022, nm0000157, nm0035866, nm0291463"
"tt0087078","Conan the Destroyer",1984,0,103,"Action,Adventure,Fantasy",NA,5.9,79393,"nm0281507","nm0397574,nm0859471,nm0176689,nm0542970","nm0000216, nm0005063, nm0001882, nm0150219"
"tt0087182","Dune",1984,0,137,"Action,Adventure,Sci-Fi",NA,6.3,158614,"nm0000186","nm0378541,nm0000186","nm0001492, nm0000515, nm0000768, nm0162361"
"tt0087277","Footloose",1984,0,107,"Drama,Music,Romance",NA,6.6,77788,"nm0006889","nm0685673","nm0000102, nm0001742, nm0001475, nm0001848"
"tt0087298","Friday the 13th: The Final Chapter",1984,0,91,"Horror,Thriller",NA,6,50751,"nm0957263","nm0566699,nm0413826,nm0457725,nm0914536,nm0169231,nm0757239,nm0192446","nm0026687, nm0036978, nm0059228, nm0065206"
"tt0087332","Ghostbusters",1984,0,105,"Action,Comedy,Fantasy",NA,7.8,402332,"nm0718645","nm0000101,nm0000601,nm0001548","nm0000195, nm0000101, nm0000244, nm0000601"
"tt0087332","Ghostbusters",1984,0,105,"Action,Comedy,Fantasy",296578797,7.8,402332,"nm0718645","nm0000101,nm0000601,nm0001548","nm0000195, nm0000101, nm0000244, nm0000601"
"tt0087363","Gremlins",1984,0,106,"Comedy,Fantasy,Horror",NA,7.3,217622,"nm0001102","nm0001060","nm0002090, nm0000121, nm0001924, nm0521829"
"tt0087469","Indiana Jones and the Temple of Doom",1984,0,118,"Action,Adventure",NA,7.5,475607,"nm0000229","nm0404754,nm0441718,nm0000184","nm0000148, nm0001009, nm0702841, nm0700869"
"tt0087469","Indiana Jones and the Temple of Doom",1984,0,118,"Action,Adventure",333107271,7.5,475607,"nm0000229","nm0404754,nm0441718,nm0000184","nm0000148, nm0001009, nm0702841, nm0700869"
"tt0087538","The Karate Kid",1984,0,126,"Action,Drama,Family",NA,7.3,218199,"nm0000814","nm0436543","nm0001494, nm0001552, nm0000223, nm0184392"
"tt0087544","Nausicaä of the Valley of the Wind",1984,0,117,"Adventure,Animation,Sci-Fi",NA,8,165385,"nm0594503","nm0594503,nm1248357,nm1248358,nm0411872","nm0793585, nm0875332, nm0477449, nm0623214"
"tt0087553","The Killing Fields",1984,0,141,"Biography,Drama,History",NA,7.8,54868,"nm0423646","nm0732430","nm0001832, nm0628955, nm0000518, nm0001696"
"tt0087800","A Nightmare on Elm Street",1984,0,91,"Horror",NA,7.5,228721,"nm0000127","nm0000127","nm0000486, nm0000136, nm0000387, nm0768334"
"tt0087803","1984",1984,0,113,"Drama,Sci-Fi",NA,7.1,71142,"nm0705535","nm0705535,nm0000567","nm0000457, nm0000009, nm0358180, nm0159258"
"tt0087843","Once Upon a Time in America",1984,0,229,"Crime,Drama",NA,8.4,340496,"nm0001466","nm0340580,nm0073053,nm0207401,nm0575804,nm0033490,nm0274853,nm0001466,nm0436757,nm0002759","nm0000134, nm0000249, nm0001527, nm0001852"
"tt0087884","Paris, Texas",1984,0,145,"Drama",NA,8.1,103032,"nm0000694","nm0141281,nm0001731,nm0232924","nm0001765, nm0000176, nm0001777, nm0077669"
"tt0087928","Police Academy",1984,0,96,"Comedy",NA,6.7,123111,"nm0933505","nm0411477,nm0698493,nm0933505,nm0556487","nm0000430, nm0047265, nm0000326, nm0807571"
"tt0087985","Red Dawn",1984,0,114,"Action,Drama,Thriller",NA,6.3,55758,"nm0587518","nm0721817,nm0587518","nm0000664, nm0001367, nm0000670, nm0000221"
"tt0088000","Revenge of the Nerds",1984,0,90,"Comedy",NA,6.6,52813,"nm0437596","nm0582481,nm0854185,nm0951599,nm0119542","nm0001019, nm0000381, nm0124079, nm0144119"
"tt0088011","Romancing the Stone",1984,0,106,"Action,Adventure,Comedy",NA,6.9,91377,"nm0000709","nm0858736,nm0229644,nm0291442,nm0798988","nm0000140, nm0000678, nm0000362, nm0635649"
"tt0088128","Sixteen Candles",1984,0,93,"Comedy,Romance",NA,7,113398,"nm0000455","nm0000455","nm0000208, nm0001309, nm0377888, nm0001706"
"tt0088161","Splash",1984,0,111,"Comedy,Fantasy,Romance",NA,6.3,75696,"nm0000165","nm0004976,nm0295171,nm0304665,nm0541632","nm0000158, nm0000435, nm0506405, nm0001006"
"tt0088170","Star Trek III: The Search for Spock",1984,0,105,"Action,Adventure,Sci-Fi",NA,6.6,79272,"nm0000559","nm0734472,nm0071790","nm0000638, nm0000559, nm0001420, nm0001150"
"tt0088247","The Terminator",1984,0,107,"Action,Sci-Fi",NA,8.1,836708,"nm0000116","nm0000116,nm0005036,nm0936537","nm0000216, nm0000157, nm0000299, nm0934902"
"tt0088258","This Is Spinal Tap",1984,0,82,"Comedy,Music",NA,7.9,137444,"nm0001661","nm0001302,nm0571106,nm0733427,nm0001661","nm0001661, nm0571106, nm0001302, nm0834571"
"tt0088286","Top Secret!",1984,0,90,"Comedy,Crime,Music",NA,7.2,65133,"nm0958387,nm0000720,nm0001878","nm0000720,nm0001878,nm0958387,nm0121789","nm0000174, nm0349706, nm0001088, nm0447305"
"tt0088323","The NeverEnding Story",1984,0,102,"Adventure,Drama,Family",NA,7.4,140861,"nm0000583","nm0000583,nm0917833,nm0256779,nm0247691","nm0000441, nm0646768, nm0000660, nm0574468"
"tt0088680","After Hours",1985,0,97,"Comedy,Crime,Drama",NA,7.6,67276,"nm0000217","nm0591387","nm0001162, nm0000275, nm0089244, nm0001045"
"tt0088763","Back to the Future",1985,0,116,"Adventure,Comedy,Sci-Fi",381906762,8.6,1151838,"nm0000709","nm0000709,nm0301826","nm0000150, nm0000502, nm0000670, nm0000417"
"tt0088763","Back to the Future",1985,0,116,"Adventure,Comedy,Sci-Fi",NA,8.6,1151838,"nm0000709","nm0000709,nm0301826","nm0000150, nm0000502, nm0000670, nm0000417"
"tt0088846","Brazil",1985,0,132,"Drama,Sci-Fi",NA,7.9,197906,"nm0000416","nm0000416,nm0001779,nm0571650,nm0023395","nm0000596, nm0002114, nm0000134, nm0001340"
"tt0088847","The Breakfast Club",1985,0,97,"Comedy,Drama",NA,7.8,383234,"nm0000455","nm0000455","nm0000389, nm0000555, nm0000208, nm0000639"
"tt0088930","Clue",1985,0,94,"Comedy,Crime,Mystery",NA,7.2,93852,"nm0528718","nm0000484,nm0528718,nm0695422","nm0107281, nm0000347, nm0001404, nm0000502"
"tt0088933","Cocoon",1985,0,117,"Comedy,Drama,Sci-Fi",NA,6.7,62206,"nm0000165","nm0070676,nm0764545","nm0000747, nm0000979, nm0002025, nm0001133"
